origin_id,origin_name,station_id,activity_start_date,activity_start_time,characteristic_name,units,sample_fraction,value_type,statistic_type,result_value_numeric,datetime
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL5,2000-05-17,1899-12-31 12:52:00,pH,None,NA,Actual,NA,7.68,2000-05-17T12:52:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL2,1999-09-23,1899-12-31 16:05:00,pH,None,NA,Actual,NA,8.62,1999-09-23T16:05:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL5,1999-07-22,1899-12-31 15:44:00,pH,None,NA,Actual,NA,7.93,1999-07-22T15:44:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL6,2000-05-17,1899-12-31 12:59:00,pH,None,NA,Actual,NA,7.89,2000-05-17T12:59:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL4,1999-05-19,1899-12-31 14:55:00,pH,None,NA,Actual,NA,8.41,1999-05-19T14:55:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL6,2000-08-16,1899-12-31 02:30:00,pH,None,NA,Actual,NA,9.73,2000-08-16T02:30:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL6,1999-07-19,1899-12-31 12:02:00,pH,None,NA,Actual,NA,8.15,1999-07-19T12:02:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL3,2000-09-14,1899-12-31 01:04:00,pH,None,NA,Actual,NA,9.06,2000-09-14T01:04:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL4,2000-10-13,1899-12-31 11:58:00,pH,None,NA,Actual,NA,9.13,2000-10-13T11:58:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL5,1999-07-22,1899-12-31 09:45:00,pH,None,NA,Actual,NA,7.9,1999-07-22T09:45:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL3,1999-07-15,1899-12-31 08:47:00,pH,None,NA,Actual,NA,8.16,1999-07-15T08:47:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL7,1999-09-23,1899-12-31 19:32:00,pH,None,NA,Actual,NA,9.63,1999-09-23T19:32:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL5,1999-09-23,1899-12-31 12:23:00,pH,None,NA,Actual,NA,9.26,1999-09-23T12:23:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL3,1999-09-15,1899-12-31 14:07:00,pH,None,NA,Actual,NA,9.15,1999-09-15T14:07:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL5,1999-10-18,1899-12-31 13:32:00,pH,None,NA,Actual,NA,8.64,1999-10-18T13:32:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL7,2000-11-15,1899-12-31 12:32:00,pH,None,NA,Actual,NA,8.79,2000-11-15T12:32:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL3,1999-06-18,1899-12-31 12:20:00,pH,None,NA,Actual,NA,8.42,1999-06-18T12:20:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL5,1999-06-30,1899-12-31 12:05:00,pH,None,NA,Actual,NA,7.46,1999-06-30T12:05:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL2,1999-08-17,1899-12-31 12:27:00,pH,None,NA,Actual,NA,7.95,1999-08-17T12:27:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL5,1999-06-30,1899-12-31 12:08:00,pH,None,NA,Actual,NA,7.41,1999-06-30T12:08:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL3,2000-05-17,1899-12-31 12:13:00,pH,None,NA,Actual,NA,8.12,2000-05-17T12:13:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL5,2000-08-16,1899-12-31 02:23:00,pH,None,NA,Actual,NA,9.64,2000-08-16T02:23:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL7,1999-11-18,1899-12-31 14:40:00,pH,None,NA,Actual,NA,8.42,1999-11-18T14:40:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL4,2000-12-15,1899-12-31 10:48:00,pH,None,NA,Actual,NA,8.49,2000-12-15T10:48:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL6,2000-06-14,1899-12-31 10:44:00,pH,None,NA,Actual,NA,8.28,2000-06-14T10:44:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL3,1999-02-19,1899-12-31 14:40:00,pH,None,NA,Actual,NA,8.17,1999-02-19T14:40:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL3,1999-09-23,1899-12-31 19:12:00,pH,None,NA,Actual,NA,9.64,1999-09-23T19:12:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL5,1999-07-06,1899-12-31 15:02:00,pH,None,NA,Actual,NA,7.74,1999-07-06T15:02:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL7,2000-01-18,1899-12-31 12:48:00,pH,None,NA,Actual,NA,7.89,2000-01-18T12:48:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL7,1999-04-19,1899-12-31 12:42:00,pH,None,NA,Actual,NA,8.38,1999-04-19T12:42:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL4,1999-07-15,1899-12-31 08:36:00,pH,None,NA,Actual,NA,8.18,1999-07-15T08:36:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL4,2000-08-16,1899-12-31 02:10:00,pH,None,NA,Actual,NA,9.76,2000-08-16T02:10:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL5,2000-02-16,1899-12-31 11:05:00,pH,None,NA,Actual,NA,7.38,2000-02-16T11:05:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL3,1999-07-06,1899-12-31 14:43:00,pH,None,NA,Actual,NA,8.48,1999-07-06T14:43:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL4,1999-06-30,1899-12-31 11:31:00,pH,None,NA,Actual,NA,8.24,1999-06-30T11:31:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL5,1999-07-08,1899-12-31 09:15:00,pH,None,NA,Actual,NA,7.73,1999-07-08T09:15:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL4,1999-07-19,1899-12-31 11:50:00,pH,None,NA,Actual,NA,8.13,1999-07-19T11:50:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL10,2000-09-14,1899-12-31 01:46:00,pH,None,NA,Actual,NA,8.14,2000-09-14T01:46:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",M1,2000-10-18,1899-12-31 14:35:00,pH,None,NA,Actual,NA,6.44,2000-10-18T14:35:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL4,1999-11-18,1899-12-31 14:08:00,pH,None,NA,Actual,NA,8.43,1999-11-18T14:08:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL4,2000-08-16,1899-12-31 02:15:00,pH,None,NA,Actual,NA,9.22,2000-08-16T02:15:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL10,2000-08-16,1899-12-31 02:37:00,pH,None,NA,Actual,NA,9.55,2000-08-16T02:37:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL7,2000-02-16,1899-12-31 11:20:00,pH,None,NA,Actual,NA,7.7,2000-02-16T11:20:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL2,1999-03-23,1899-12-31 11:20:00,pH,None,NA,Actual,NA,8.4,1999-03-23T11:20:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL4,2000-02-16,1899-12-31 10:49:00,pH,None,NA,Actual,NA,7.99,2000-02-16T10:49:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL4,1999-07-22,1899-12-31 16:09:00,pH,None,NA,Actual,NA,8.44,1999-07-22T16:09:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL7,1999-07-08,1899-12-31 11:40:00,pH,None,NA,Actual,NA,8.72,1999-07-08T11:40:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL6,1999-09-23,1899-12-31 12:30:00,pH,None,NA,Actual,NA,8.41,1999-09-23T12:30:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL5,1999-09-15,1899-12-31 14:38:00,pH,None,NA,Actual,NA,9.53,1999-09-15T14:38:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL4,1999-06-30,1899-12-31 11:33:00,pH,None,NA,Actual,NA,7.89,1999-06-30T11:33:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL4,1999-06-30,1899-12-31 11:48:00,pH,None,NA,Actual,NA,8.33,1999-06-30T11:48:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",M1,2000-05-17,1899-12-31 15:25:00,pH,None,NA,Actual,NA,6.61,2000-05-17T15:25:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL2,1999-09-15,1899-12-31 13:58:00,pH,None,NA,Actual,NA,9.42,1999-09-15T13:58:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL4,1999-07-15,1899-12-31 08:40:00,pH,None,NA,Actual,NA,7.85,1999-07-15T08:40:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL2,2000-04-17,1899-12-31 13:00:00,pH,None,NA,Actual,NA,7.69,2000-04-17T13:00:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL6,1999-10-18,1899-12-31 13:36:00,pH,None,NA,Actual,NA,8.94,1999-10-18T13:36:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL6,1999-11-18,1899-12-31 14:32:00,pH,None,NA,Actual,NA,8.24,1999-11-18T14:32:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL7,1999-09-23,1899-12-31 08:13:00,pH,None,NA,Actual,NA,9.07,1999-09-23T08:13:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL4,2000-06-14,1899-12-31 11:10:00,pH,None,NA,Actual,NA,8.32,2000-06-14T11:10:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL7,1999-11-18,1899-12-31 14:42:00,pH,None,NA,Actual,NA,8.43,1999-11-18T14:42:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL4,1999-07-08,1899-12-31 14:34:00,pH,None,NA,Actual,NA,8.42,1999-07-08T14:34:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL2,1999-07-15,1899-12-31 09:16:00,pH,None,NA,Actual,NA,8.06,1999-07-15T09:16:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL2,1999-09-23,1899-12-31 07:33:00,pH,None,NA,Actual,NA,9.01,1999-09-23T07:33:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL4,1999-06-18,1899-12-31 12:28:00,pH,None,NA,Actual,NA,8.54,1999-06-18T12:28:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL3,1999-09-23,1899-12-31 07:42:00,pH,None,NA,Actual,NA,9.1,1999-09-23T07:42:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL2,2000-01-18,1899-12-31 13:12:00,pH,None,NA,Actual,NA,8.11,2000-01-18T13:12:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",M1,1999-08-17,1899-12-31 13:15:00,pH,None,NA,Actual,NA,8.6,1999-08-17T13:15:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL5,1999-03-23,1899-12-31 11:48:00,pH,None,NA,Actual,NA,8.34,1999-03-23T11:48:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL3,2000-07-12,1899-12-31 09:31:00,pH,None,NA,Actual,NA,7.91,2000-07-12T09:31:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL4,2000-05-17,1899-12-31 12:32:00,pH,None,NA,Actual,NA,8.24,2000-05-17T12:32:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL4,2000-03-14,1899-12-31 15:06:00,pH,None,NA,Actual,NA,8.44,2000-03-14T15:06:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL4,1999-07-06,1899-12-31 14:23:00,pH,None,NA,Actual,NA,8.47,1999-07-06T14:23:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL7,2000-09-14,1899-12-31 01:21:00,pH,None,NA,Actual,NA,8.98,2000-09-14T01:21:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL7,1999-08-17,1899-12-31 13:13:00,pH,None,NA,Actual,NA,7.95,1999-08-17T13:13:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL4,2000-06-14,1899-12-31 11:08:00,pH,None,NA,Actual,NA,8.3,2000-06-14T11:08:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL10,2000-08-16,1899-12-31 02:39:00,pH,None,NA,Actual,NA,8.05,2000-08-16T02:39:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",M1,2000-02-16,1899-12-31 11:24:00,pH,None,NA,Actual,NA,6.29,2000-02-16T11:24:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL4,1999-08-17,1899-12-31 12:40:00,pH,None,NA,Actual,NA,8.12,1999-08-17T12:40:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL3,1999-05-19,1899-12-31 14:10:00,pH,None,NA,Actual,NA,8.39,1999-05-19T14:10:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL2,1999-02-19,1899-12-31 14:45:00,pH,None,NA,Actual,NA,8.14,1999-02-19T14:45:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL2,2000-04-17,1899-12-31 13:02:00,pH,None,NA,Actual,NA,7.78,2000-04-17T13:02:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL4,1999-07-06,1899-12-31 14:25:00,pH,None,NA,Actual,NA,8.47,1999-07-06T14:25:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL4,2000-06-14,1899-12-31 11:16:00,pH,None,NA,Actual,NA,8.14,2000-06-14T11:16:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL4,1999-07-06,1899-12-31 14:29:00,pH,None,NA,Actual,NA,8.32,1999-07-06T14:29:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL6,2000-05-17,1899-12-31 13:02:00,pH,None,NA,Actual,NA,7.85,2000-05-17T13:02:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL3,1999-11-18,1899-12-31 14:05:00,pH,None,NA,Actual,NA,8.44,1999-11-18T14:05:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL2,1999-11-18,1899-12-31 13:57:00,pH,None,NA,Actual,NA,8.47,1999-11-18T13:57:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL7,2000-12-15,1899-12-31 11:03:00,pH,None,NA,Actual,NA,8.4,2000-12-15T11:03:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL10,2000-12-15,1899-12-31 11:28:00,pH,None,NA,Actual,NA,8.23,2000-12-15T11:28:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",M1,1999-08-17,1899-12-31 14:37:00,pH,None,NA,Actual,NA,5.96,1999-08-17T14:37:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL6,1999-05-19,1899-12-31 14:34:00,pH,None,NA,Actual,NA,7.73,1999-05-19T14:34:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL3,1999-07-19,1899-12-31 11:41:00,pH,None,NA,Actual,NA,8.63,1999-07-19T11:41:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL5,2000-03-14,1899-12-31 15:12:00,pH,None,NA,Actual,NA,7.89,2000-03-14T15:12:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL2,2000-11-15,1899-12-31 12:02:00,pH,None,NA,Actual,NA,9.14,2000-11-15T12:02:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL6,2000-09-14,1899-12-31 01:35:00,pH,None,NA,Actual,NA,8.78,2000-09-14T01:35:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL4,2000-08-16,1899-12-31 02:12:00,pH,None,NA,Actual,NA,9.44,2000-08-16T02:12:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL3,2000-07-12,1899-12-31 09:29:00,pH,None,NA,Actual,NA,8.38,2000-07-12T09:29:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL3,1999-08-17,1899-12-31 12:34:00,pH,None,NA,Actual,NA,8.01,1999-08-17T12:34:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL4,1999-06-30,1899-12-31 11:43:00,pH,None,NA,Actual,NA,7.84,1999-06-30T11:43:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL2,2000-04-17,1899-12-31 13:04:00,pH,None,NA,Actual,NA,7.83,2000-04-17T13:04:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL3,2000-02-16,1899-12-31 10:41:00,pH,None,NA,Actual,NA,7.77,2000-02-16T10:41:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL4,1999-07-08,1899-12-31 08:57:00,pH,None,NA,Actual,NA,8.29,1999-07-08T08:57:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",M1,2000-07-17,1899-12-31 01:41:00,pH,None,NA,Actual,NA,6.2,2000-07-17T01:41:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL4,2000-04-17,1899-12-31 13:25:00,pH,None,NA,Actual,NA,7.99,2000-04-17T13:25:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL7,1999-10-18,1899-12-31 13:44:00,pH,None,NA,Actual,NA,9.06,1999-10-18T13:44:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL5,1999-05-19,1899-12-31 14:25:00,pH,None,NA,Actual,NA,7.83,1999-05-19T14:25:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL3,1999-12-17,1899-12-31 14:27:00,pH,None,NA,Actual,NA,8.06,1999-12-17T14:27:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL4,2000-06-14,1899-12-31 11:13:00,pH,None,NA,Actual,NA,8.37,2000-06-14T11:13:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL7,2000-02-16,1899-12-31 11:22:00,pH,None,NA,Actual,NA,7.62,2000-02-16T11:22:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL2,2000-10-13,1899-12-31 12:30:00,pH,None,NA,Actual,NA,9.24,2000-10-13T12:30:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL7,2000-07-17,1899-12-31 12:32:00,pH,None,NA,Actual,NA,8.61,2000-07-17T12:32:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL2,1999-07-19,1899-12-31 11:34:00,pH,None,NA,Actual,NA,8.62,1999-07-19T11:34:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL6,2000-02-16,1899-12-31 11:11:00,pH,None,NA,Actual,NA,7.28,2000-02-16T11:11:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL5,1999-12-17,1899-12-31 14:47:00,pH,None,NA,Actual,NA,7.45,1999-12-17T14:47:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL4,1999-07-08,1899-12-31 08:55:00,pH,None,NA,Actual,NA,8.38,1999-07-08T08:55:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL7,1999-09-15,1899-12-31 15:00:00,pH,None,NA,Actual,NA,9.61,1999-09-15T15:00:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL5,2000-06-14,1899-12-31 10:37:00,pH,None,NA,Actual,NA,8.22,2000-06-14T10:37:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL7,1999-12-17,1899-12-31 15:03:00,pH,None,NA,Actual,NA,8.03,1999-12-17T15:03:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL5,1999-07-08,1899-12-31 09:17:00,pH,None,NA,Actual,NA,7.58,1999-07-08T09:17:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL5,1999-09-23,1899-12-31 07:59:00,pH,None,NA,Actual,NA,9.19,1999-09-23T07:59:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL5,1999-07-08,1899-12-31 14:19:00,pH,None,NA,Actual,NA,8.56,1999-07-08T14:19:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL4,1999-09-23,1899-12-31 12:11:00,pH,None,NA,Actual,NA,9.35,1999-09-23T12:11:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL7,1999-09-23,1899-12-31 19:33:00,pH,None,NA,Actual,NA,9.27,1999-09-23T19:33:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL5,1999-06-30,1899-12-31 10:12:00,pH,None,NA,Actual,NA,7.63,1999-06-30T10:12:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL7,2000-08-16,1899-12-31 03:00:00,pH,None,NA,Actual,NA,9.73,2000-08-16T03:00:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL4,2000-05-17,1899-12-31 12:28:00,pH,None,NA,Actual,NA,8.18,2000-05-17T12:28:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL4,2000-04-17,1899-12-31 13:23:00,pH,None,NA,Actual,NA,7.99,2000-04-17T13:23:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL3,1999-06-18,1899-12-31 12:15:00,pH,None,NA,Actual,NA,8.59,1999-06-18T12:15:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL4,2000-03-14,1899-12-31 14:42:00,pH,None,NA,Actual,NA,8.36,2000-03-14T14:42:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL5,1999-11-18,1899-12-31 14:24:00,pH,None,NA,Actual,NA,7.86,1999-11-18T14:24:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL3,2000-11-15,1899-12-31 12:07:00,pH,None,NA,Actual,NA,9.13,2000-11-15T12:07:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL4,1999-03-23,1899-12-31 11:38:00,pH,None,NA,Actual,NA,8.31,1999-03-23T11:38:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL5,2000-04-17,1899-12-31 13:38:00,pH,None,NA,Actual,NA,7.47,2000-04-17T13:38:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL3,1999-07-08,1899-12-31 14:24:00,pH,None,NA,Actual,NA,8.69,1999-07-08T14:24:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL7,2000-06-14,1899-12-31 10:18:00,pH,None,NA,Actual,NA,8.24,2000-06-14T10:18:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL5,1999-07-08,1899-12-31 14:15:00,pH,None,NA,Actual,NA,7.75,1999-07-08T14:15:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL5,1999-06-30,1899-12-31 10:14:00,pH,None,NA,Actual,NA,7.57,1999-06-30T10:14:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL2,1999-12-17,1899-12-31 14:18:00,pH,None,NA,Actual,NA,8.11,1999-12-17T14:18:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL2,1999-07-08,1899-12-31 09:05:00,pH,None,NA,Actual,NA,8.5,1999-07-08T09:05:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL4,1999-09-23,1899-12-31 19:15:00,pH,None,NA,Actual,NA,9.21,1999-09-23T19:15:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL3,2000-07-17,1899-12-31 11:55:00,pH,None,NA,Actual,NA,8.59,2000-07-17T11:55:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL3,2000-09-14,1899-12-31 01:05:00,pH,None,NA,Actual,NA,9.16,2000-09-14T01:05:00Z
